tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
470,07:32.1,15:23.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42788,Customer,1994,1
341,08:46.1,14:27.7,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39740,Customer,1970,0
249,08:48.1,12:57.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,39685,Customer,1970,0
375,14:51.2,21:06.8,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41620,Customer,1970,0
201,15:48.5,19:09.6,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,41369,Subscriber,1970,0
651,26:39.3,37:31.0,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42470,Subscriber,1979,1
563,27:23.6,36:47.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,45091,Customer,1970,0
234,27:36.7,31:30.8,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,44968,Customer,1970,0
258,39:18.6,43:36.9,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,26703,Subscriber,1976,1
300,45:42.3,50:42.9,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42823,Customer,1970,0
104,50:01.2,51:45.2,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,28874,Customer,1970,0
247,50:09.5,54:17.2,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,44403,Subscriber,1960,1
530,51:04.8,59:55.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,24987,Customer,1970,0
753,53:12.6,05:46.4,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42191,Subscriber,1991,1
459,59:56.0,07:35.7,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,48932,Customer,1970,0
301,01:53.2,06:54.9,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,41076,Customer,1970,0
192,02:45.8,05:58.7,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44556,Customer,1970,0
345,02:53.4,08:38.9,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29727,Subscriber,1983,1
313,06:10.6,11:24.4,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42444,Customer,1970,0
390,06:15.6,12:45.6,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42596,Customer,1970,0
304,06:51.2,11:55.7,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,42343,Customer,1970,0
330,09:09.3,14:40.0,3273,Manila & 1st,40.72165072,-74.04288411,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46527,Subscriber,1983,1
476,15:09.5,23:06.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,27655,Subscriber,1988,1
495,18:00.1,26:16.0,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,44241,Customer,1970,0
593,20:55.4,30:49.0,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,44505,Subscriber,1979,1
163,22:15.7,24:59.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,39329,Customer,1970,0
562,22:55.5,32:17.6,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42160,Customer,1970,0
353,23:08.0,29:01.1,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42453,Customer,1970,0
246,25:20.6,29:27.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,44721,Customer,1970,0
304,27:33.3,32:37.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,34039,Customer,1970,0
347,36:02.2,41:50.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42308,Customer,1970,0
400,36:16.5,42:56.6,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,43803,Subscriber,1976,1
206,50:16.5,53:42.6,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44316,Customer,1970,0
109,55:11.0,57:00.7,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43997,Subscriber,1972,1
495,00:50.9,09:06.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3205,JC Medical Center,40.71653978,-74.04963791,40866,Customer,1970,0
322,05:16.8,10:39.7,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,28433,Customer,1970,0
327,05:40.5,11:07.8,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,42206,Customer,1970,0
309,12:43.9,17:53.3,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,31171,Customer,1970,0
332,13:52.1,19:25.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,42453,Customer,1970,0
382,19:17.1,25:39.4,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,45091,Customer,1970,0
419,23:29.4,30:29.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42314,Customer,1970,0
599,24:43.9,34:43.5,3209,Brunswick St,40.7241765,-74.0506564,3195,Sip Ave,40.7308971,-74.06391263,41838,Customer,1970,0
452,24:48.9,32:21.1,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,25971,Subscriber,1985,1
215,28:41.2,32:17.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,45091,Customer,1970,0
6160,33:03.8,15:43.9,3694,Jackson Square,40.71113,-74.0789,3191,Union St,40.7182113,-74.0836394,29931,Customer,1970,0
160,36:02.9,38:43.0,3268,Lafayette Park,40.71346383,-74.06285852,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,32472,Customer,1970,0
1131,39:13.7,58:04.7,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,42280,Customer,1970,0
310,48:42.3,53:52.5,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,44394,Subscriber,1979,1
616,50:06.3,00:23.2,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,29832,Subscriber,1987,2
301,51:49.7,56:51.7,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42277,Customer,1970,0
1481,56:13.3,20:55.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,46529,Subscriber,1987,1
466,58:20.8,06:07.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,33567,Customer,1970,0
109,59:53.3,01:43.1,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40465,Customer,1970,0
789,02:32.6,15:41.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,41002,Customer,1970,0
151,05:19.9,07:51.7,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42249,Customer,1970,0
192,06:09.6,09:22.1,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,42456,Customer,1970,0
2867,09:59.1,57:47.0,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42331,Customer,1970,0
87,10:15.9,11:43.9,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,32440,Customer,1970,0
477,11:33.7,19:31.0,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42206,Customer,1970,0
2148,12:53.8,48:42.0,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3203,Hamilton Park,40.72759597,-74.04424731,44388,Customer,1970,0
835,13:48.5,27:43.7,3213,Van Vorst Park,40.71848892,-74.04772663,3681,Grand St,40.71517768,-74.03768331,42432,Customer,1970,0
783,14:28.3,27:31.6,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42160,Customer,1970,0
519,18:33.8,27:13.5,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,45138,Subscriber,1960,1
323,18:36.7,23:59.7,3279,Dixon Mills,40.72163014,-74.04996783,3273,Manila & 1st,40.72165072,-74.04288411,34964,Customer,1970,0
3630,21:53.7,22:24.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,44920,Customer,1970,0
385,23:00.3,29:25.9,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42434,Customer,1970,0
3489,24:23.0,22:32.0,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42159,Customer,1970,0
262,26:09.5,30:32.4,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,44415,Subscriber,1979,1
206,30:17.4,33:44.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42308,Customer,1970,0
180,30:17.4,33:17.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45261,Customer,1970,0
272,34:26.0,38:58.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,39584,Customer,1970,0
442,34:44.5,42:06.9,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528911,-74.04557168,42596,Customer,1970,0
787,40:17.4,53:25.3,3194,McGinley Square,40.72533993,-74.06762213,3276,Marin Light Rail,40.71458404,-74.04281706,44916,Customer,1970,0
618,48:21.5,58:40.1,3194,McGinley Square,40.72533993,-74.06762213,3639,Harborside,40.7192517,-74.034234,34048,Customer,1970,0
782,49:46.7,02:49.2,3210,Pershing Field,40.74267714,-74.05178863,3211,Newark Ave,40.72152515,-74.04630454,43558,Customer,1970,0
1005,50:14.7,06:59.8,3280,Astor Place,40.7192822,-74.07126188,3273,Manila & 1st,40.72165072,-74.04288411,38674,Customer,1970,0
176,51:04.7,54:01.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,42596,Customer,1970,0
10948,53:10.1,55:38.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3481,York St,40.71649,-74.04105,45014,Customer,1970,0
713,55:05.8,06:59.2,3210,Pershing Field,40.74267714,-74.05178863,3199,Newport Pkwy,40.7287448,-74.0321082,30360,Customer,1970,0
522,07:52.4,16:34.7,3279,Dixon Mills,40.72163014,-74.04996783,3212,Christ Hospital,40.73478582,-74.05044364,45261,Customer,1970,0
885,09:21.5,24:07.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42153,Customer,1970,0
421,18:36.6,25:38.1,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,45351,Subscriber,1969,1
597,26:29.9,36:27.7,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,46532,Customer,1970,0
5656,26:54.8,01:11.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3203,Hamilton Park,40.72759597,-74.04424731,42308,Subscriber,1970,2
614,30:22.4,40:37.3,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,25391,Subscriber,1986,1
2198,35:22.8,12:01.5,3681,Grand St,40.71517768,-74.03768331,3481,York St,40.71649,-74.04105,40697,Customer,1966,2
410,38:22.8,45:12.9,3276,Marin Light Rail,40.71458404,-74.04281706,3273,Manila & 1st,40.72165072,-74.04288411,42601,Customer,1970,0
358,39:14.4,45:13.0,3276,Marin Light Rail,40.71458404,-74.04281706,3273,Manila & 1st,40.72165072,-74.04288411,47254,Customer,1970,0
476,39:35.6,47:31.7,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,35358,Customer,1970,0
739,42:44.0,55:03.0,3209,Brunswick St,40.7241765,-74.0506564,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,39533,Customer,1970,0
695,47:30.1,59:05.3,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,44333,Customer,1970,0
7773,53:12.8,02:46.2,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,44989,Customer,1970,0
710,53:22.5,05:12.5,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,31287,Customer,1970,0
845,53:46.6,07:52.1,3281,Leonard Gordon Park,40.74590997,-74.05727148,3272,Jersey & 3rd,40.72333159,-74.04595256,42147,Subscriber,1967,2
4573,55:26.6,11:40.0,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42456,Subscriber,1972,1
135,55:40.2,57:55.3,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,44785,Customer,1970,0
486,56:18.0,04:24.8,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,39329,Customer,1970,0
358,56:38.0,02:36.8,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,38139,Customer,1970,0
902,00:01.9,15:04.5,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,42370,Customer,1970,0
343,00:44.4,06:27.4,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42825,Customer,1970,0
222,00:49.1,04:31.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,27403,Customer,1970,0
202,01:11.8,04:34.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,44920,Subscriber,1989,1
583,06:22.8,16:05.9,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,43236,Customer,1970,0
1042,07:26.9,24:49.3,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,43637,Subscriber,1962,1
229,08:15.8,12:05.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,45967,Customer,1970,0
571,08:56.1,18:27.9,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,40954,Customer,1970,0
231,12:21.3,16:12.3,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,40093,Customer,1970,0
525,15:10.9,23:56.1,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,39329,Customer,1970,0
185,18:08.9,21:13.9,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,42575,Customer,1970,0
555,23:55.1,33:11.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3276,Marin Light Rail,40.71458404,-74.04281706,44229,Customer,1970,0
220,24:07.4,27:48.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.7177325,-74.043845,45726,Customer,1970,0
831,25:58.2,39:49.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,45264,Customer,1970,0
865,28:07.9,42:33.8,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,43637,Subscriber,1962,1
720,31:32.5,43:32.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,46532,Customer,1970,0
498,31:46.1,40:04.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3639,Harborside,40.7192517,-74.034234,28877,Customer,1988,1
318,34:22.0,39:40.6,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,39685,Customer,1970,0
399,37:28.0,44:07.4,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,28433,Customer,1970,0
309,39:03.2,44:12.7,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,43248,Customer,1970,0
2659,41:54.2,26:13.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,45264,Customer,1970,0
461,45:37.8,53:18.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,42452,Subscriber,1993,2
591,49:26.7,59:18.1,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,34048,Subscriber,1987,1
186,51:06.6,54:12.7,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,43974,Subscriber,1979,1
305,55:33.4,00:39.3,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,39055,Customer,1970,0
730,58:54.5,11:05.4,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,42949,Customer,1970,0
1438,59:33.9,23:32.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42160,Customer,1970,0
1058,00:37.3,18:15.6,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,45582,Customer,1970,0
1647,02:41.0,30:08.4,3195,Sip Ave,40.7308971,-74.06391263,3639,Harborside,40.7192517,-74.034234,45967,Subscriber,1993,1
292,05:43.8,10:35.9,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42422,Customer,1970,0
1019,05:59.9,22:59.8,3212,Christ Hospital,40.73478582,-74.05044364,3213,Van Vorst Park,40.71848892,-74.04772663,45261,Customer,1970,0
2704,10:35.0,55:39.8,3198,Heights Elevator,40.74871595,-74.0404433,3210,Pershing Field,40.74267714,-74.05178863,42574,Customer,1970,0
560,11:57.1,21:17.5,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,45138,Subscriber,1960,1
349,15:46.3,21:35.9,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,40756,Customer,1970,0
1240,16:18.8,36:59.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,46532,Customer,1970,0
1725,18:57.3,47:42.3,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42456,Customer,1970,0
309,21:18.3,26:28.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42422,Customer,1970,0
188,23:46.2,26:54.3,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,38139,Customer,1970,0
4264,23:57.6,35:01.7,3483,Montgomery St,40.71942,-74.05099,3483,Montgomery St,40.71942,-74.05099,47198,Subscriber,1965,1
555,31:22.9,40:38.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,44556,Customer,1970,0
755,37:14.4,49:50.4,3210,Pershing Field,40.74267714,-74.05178863,3209,Brunswick St,40.7241765,-74.0506564,42191,Customer,1970,0
94,41:32.6,43:07.6,3483,Montgomery St,40.71942,-74.05099,3279,Dixon Mills,40.72163014,-74.04996783,28583,Customer,1970,0
427,41:41.2,48:48.7,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.72759597,-74.04424731,46530,Customer,1970,0
390,42:36.7,49:07.2,3209,Brunswick St,40.7241765,-74.0506564,3275,Columbus Drive,40.7183552,-74.03891444,45683,Customer,1970,0
524,44:00.1,52:44.4,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,44556,Subscriber,1988,1
318,45:20.9,50:39.6,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42277,Customer,1970,0
1061,47:38.9,05:20.2,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.04772663,47258,Customer,1970,0
192,48:13.7,51:26.6,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,34048,Customer,1970,0
306,48:18.2,53:25.0,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,40954,Subscriber,1984,1
953,49:49.3,05:42.7,3195,Sip Ave,40.7308971,-74.06391263,3640,Journal Square,40.73367,-74.0625,41838,Customer,1970,0
835,50:58.8,04:53.9,3483,Montgomery St,40.71942,-74.05099,3212,Christ Hospital,40.73478582,-74.05044364,31244,Customer,1970,0
539,51:51.2,00:50.3,3206,Hilltop,40.7311689,-74.0575736,3194,McGinley Square,40.72533993,-74.06762213,42614,Customer,1970,0
266,52:29.4,56:55.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,44380,Customer,1970,0
940,52:44.0,08:24.9,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,42453,Customer,1970,0
542,53:57.8,03:00.4,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,40925,Subscriber,1980,1
369,55:09.5,01:19.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3202,Newport PATH,40.7272235,-74.0337589,27777,Customer,1970,0
185,55:15.9,58:21.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42788,Customer,1970,0
836,55:55.2,09:52.1,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,35358,Customer,1970,0
659,56:16.3,07:16.3,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,42574,Customer,1970,0
205,56:17.8,59:43.5,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,40756,Customer,1970,0
397,57:41.2,04:18.6,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,41696,Customer,1970,0
1576,01:20.9,27:37.6,3281,Leonard Gordon Park,40.74590997,-74.05727148,3193,Lincoln Park,40.7246051,-74.07840595,44401,Customer,1970,0
1959,02:06.7,34:46.2,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42160,Customer,1970,0
1821,02:19.8,32:41.4,3276,Marin Light Rail,40.71458404,-74.04281706,3483,Montgomery St,40.71942,-74.05099,45543,Customer,1970,0
263,03:00.1,07:23.7,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,27655,Customer,1970,0
1672,03:57.6,31:49.7,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,32440,Customer,1970,0
